YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 01 11 12  60  5.0  5.8  2.84 14.29  9.83 334 1011.1  23.5  23.8 999.0 99.0
1999 01 11 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 01 11 14  78  6.3  7.8  2.83 16.67 10.49 345 1010.9  23.7  23.8 999.0 99.0
1999 01 11 15  83  5.3  6.6  2.90 16.67 10.41 343 1011.5  23.7  23.7 999.0 99.0
1999 01 11 16  82  5.0  6.5  2.76 16.67 10.14 346 1011.9  23.7  23.7 999.0 99.0
1999 01 11 17  81  5.2  6.9  2.93 16.67 10.24 347 1012.9  23.7  23.7 999.0 99.0
1999 01 11 18  78  5.4  6.7 99.00 99.00 99.00 999 1013.4  24.1  23.7 999.0 99.0
1999 01 11 19  75  4.8  5.8  2.65 16.67  9.97 348 1013.6  24.2  23.7 999.0 99.0
1999 01 11 20  81  4.3  5.1  2.63 16.67 10.13 347 1013.7  24.2  23.8 999.0 99.0
1999 01 11 21  71  5.0  5.8 99.00 99.00 99.00 999 1013.2  24.2  23.9 999.0 99.0
1999 01 11 22  70  5.8  6.8  2.47 16.67 10.00 348 1012.6  24.2  24.2 999.0 99.0
1999 01 11 23  70  5.8  6.8  2.39 16.67  9.81 346 1011.9  24.3  24.3 999.0 99.0
1999 01 12 00  66  5.2  6.2  2.53 16.67 10.32 345 1011.1  24.2  24.2 999.0 99.0
1999 01 12 01  64  5.6  6.8  2.28 14.29  9.07 340 1010.2  24.2  24.2 999.0 99.0
1999 01 12 02  68  5.8  6.8  2.40 16.67  9.82 344 1010.2  24.3  24.2 999.0 99.0
1999 01 12 03  62  6.4  7.4  2.01 14.29  8.67 334 1010.1  24.2  24.2 999.0 99.0
1999 01 12 04  64  6.4  7.9  2.29 16.67  9.27 336 1010.6  24.3  23.9 999.0 99.0
1999 01 12 05  68  6.0  7.4  2.37 16.67  9.14 339 1011.2  24.2  23.8 999.0 99.0
1999 01 12 06  63  6.1  7.9  2.50 16.67  9.32 341 1011.9  24.2  23.8 999.0 99.0
1999 01 12 07  71  5.3  6.4  2.14 14.29  8.31 345 1013.0  24.2  23.8 999.0 99.0
1999 01 12 08  61  6.0  7.0  2.10 14.29  8.00 344 1012.7  23.8  23.8 999.0 99.0
1999 01 12 09  73  5.3  6.3  2.23 16.67  8.28 341 1013.0  23.8  23.7 999.0 99.0
1999 01 12 10  71  5.3  6.3  2.33 14.29  8.56 342 1012.9  23.8  23.7 999.0 99.0
1999 01 12 11  57  5.7  6.8  2.16 16.67  8.51 338 1012.5  23.8  23.7 999.0 99.0
1999 01 12 12  53  5.4  6.5  2.20 14.29  8.71 336 1012.1  23.8  23.7 999.0 99.0
1999 01 12 13  58  6.2  7.7  1.97 14.29  8.09 344 1011.3  23.8  23.7 999.0 99.0
1999 01 12 14  48  6.0  6.8  2.21 16.67  8.33 333 1011.4  23.8  23.7 999.0 99.0
1999 01 12 15  49  6.3  7.4  2.27 14.29  8.49 337 1011.8  23.8  23.7 999.0 99.0
1999 01 12 16  47  7.0  8.1  2.10 14.29  7.66 328 1012.7  24.2  23.7 999.0 99.0
1999 01 12 17  37  6.2  7.4 99.00 99.00 99.00 999 1013.3  24.2  23.7 999.0 99.0
1999 01 12 18  49  5.7  6.9  2.07 16.67  7.77 336 1014.3  24.2  23.7 999.0 99.0
1999 01 12 19  59  6.1  7.3  2.25 14.29  8.15 333 1014.7  24.3  23.7 999.0 99.0
1999 01 12 20  62  6.6  7.9  2.00 14.29  7.50 333 1014.4  24.4  23.7 999.0 99.0
1999 01 12 21  59  7.6  9.1  2.07 14.29  7.60 330 1013.6  24.3  23.7 999.0 99.0
1999 01 12 22  62  6.1  7.2  2.13 14.29  7.66 333 1012.8  24.3  23.7 999.0 99.0
1999 01 12 23  65  6.2  7.4  1.95 14.29  7.65 329 1011.9  24.3  23.8 999.0 99.0
1999 01 13 00  59  7.4  8.9  1.90 14.29  7.12 336 1010.8  24.3  23.8 999.0 99.0
1999 01 13 01  55  7.2  8.5  1.93 14.29  7.04 336 1009.9  24.4  23.8 999.0 99.0
1999 01 13 02  45  7.2  8.6  1.90 14.29  6.78 335 1009.4  24.3  23.8 999.0 99.0
1999 01 13 03  48  6.8  8.1  1.92 14.29  6.85 340 1009.4  24.3  23.8 999.0 99.0
1999 01 13 04  53  6.6  7.6  1.89 14.29  6.47 336 1010.1  24.3  23.8 999.0 99.0
1999 01 13 05  52  6.0  6.7  2.00 14.29  6.91 332 1010.9  24.2  23.8 999.0 99.0
1999 01 13 06  47  5.7  6.6  1.87 14.29  6.72 330 1011.2  24.2  23.8 999.0 99.0
1999 01 13 07  48  6.0  6.9  1.82 14.29  6.80 334 1011.6  23.8  23.7 999.0 99.0
1999 01 13 08  45  7.1  8.9  1.83 14.29  6.74 339 1011.7  24.1  23.7 999.0 99.0
1999 01 13 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 01 13 10  55  7.2  8.3  2.03 14.29  6.82 333 1011.8  23.8  23.7 999.0 99.0
1999 01 13 11  50  6.8  7.8  1.87 14.29  6.43 330 1011.4  23.8  23.7 999.0 99.0
1999 01 13 12  55  7.5  8.6  1.85 14.29  6.29 329 1011.1  23.7  23.7 999.0 99.0
1999 01 13 13  61  7.6  9.0  1.84 14.29  6.07 339 1011.0  23.7  23.7 999.0 99.0
1999 01 13 14  59  8.2 10.1  1.93 14.29  6.02 340 1010.9  23.7  23.7 999.0 99.0
1999 01 13 15  59  7.2  8.2  1.96 14.29  6.26 337 1011.5  23.8  23.5 999.0 99.0
1999 01 13 16  58  7.1  8.2  1.86 12.50  6.01 332 1012.3  23.8  23.5 999.0 99.0
1999 01 13 17  51  6.7  8.0  1.76 14.29  6.01 339 1013.0  23.8  23.5 999.0 99.0
1999 01 13 18  61  5.9  6.9  1.81 14.29  6.03 331 1013.3  23.8  23.5 999.0 99.0
1999 01 13 19  72  6.6  7.8  1.93 12.50  6.01 333 1013.5  23.8  23.5 999.0 99.0
1999 01 13 20  78  7.4  8.5  1.73 12.50  5.82 329 1013.3  23.8  23.6 999.0 99.0
1999 01 13 21  66  7.2  8.3  1.87 12.50  5.80 321 1012.9  23.8  23.7 999.0 99.0
1999 01 13 22  69  6.0  6.9  1.67 12.50  5.70 337 1012.6  23.8  23.7 999.0 99.0
1999 01 13 23  69  6.9  7.9  1.90 12.50  6.26 342 1011.5  23.8  23.8 999.0 99.0
1999 01 14 00 999 99.0 99.0  1.68  9.09  5.86  42 9999.0  23.8  23.8 999.0 99.0
1999 01 14 01  69  7.3  8.3 99.00 99.00 99.00 999 1009.5  23.7  23.8 999.0 99.0
1999 01 14 02  70  7.7  9.3  1.79  9.09  5.97  49 1009.4  23.8  23.8 999.0 99.0
1999 01 14 03  66  8.0  9.3  1.68  9.09  5.50  58 1009.6  23.8  23.7 999.0 99.0
1999 01 14 04  66  7.6  8.8  1.84 12.50  5.72 340 1010.3  23.8  23.7 999.0 99.0
1999 01 14 05  72  7.7  9.3 99.00 99.00 99.00 999 1011.2  23.8  23.7 999.0 99.0
1999 01 14 06  71  7.1  8.6  1.65 12.50  5.49 340 1012.1  23.7  23.7 999.0 99.0
1999 01 14 07  69  6.7  8.0  1.68  9.09  5.61  36 1013.0  23.7  23.7 999.0 99.0
1999 01 14 08  68  6.3  7.3  1.65 12.50  5.51 330 9999.0  23.5  23.7 999.0 99.0
1999 01 14 09  80  5.8  6.9  1.56  9.09  5.52  57 1013.4  23.5  23.7 999.0 99.0
1999 01 14 10  80  5.1  6.1  1.55  9.09  5.78  40 1013.3  23.5  23.6 999.0 99.0
1999 01 14 11  82  5.2  6.4  1.55  8.33  5.95  60 1012.7  23.5  23.5 999.0 99.0
1999 01 14 12  68  4.7  5.8  1.52  8.33  5.82  61 1012.4  23.4  23.5 999.0 99.0
1999 01 14 13  71  5.0  5.7  1.52 12.50  6.10 341 1011.7  23.4  23.5 999.0 99.0
1999 01 14 14  82  4.7  5.4  1.42  8.33  6.03  59 1011.7  23.4  23.5 999.0 99.0
1999 01 14 15  71  4.7  5.7  1.51  8.33  6.09  74 1012.4  23.4  23.5 999.0 99.0
1999 01 14 16  70  4.7  5.5  1.48  8.33  6.14  72 1012.9  23.4  23.5 999.0 99.0
1999 01 14 17  71  4.5  5.5  1.46  8.33  6.13  54 1013.4  23.4  23.5 999.0 99.0
1999 01 14 18  80  4.6  5.5  1.40  8.33  6.19  48 1014.1  23.5  23.5 999.0 99.0
1999 01 14 19  84  4.6  5.7  1.49  9.09  6.28  46 1014.3  23.7  23.5 999.0 99.0
1999 01 14 20  92  5.7  6.5  1.36  8.33  6.12  59 1014.3  23.7  23.7 999.0 99.0
1999 01 14 21  90  4.6  5.5  1.37 14.29  5.96 186 1014.1  23.7  23.7 999.0 99.0
1999 01 14 22  85  4.6  5.8  1.38  7.69  6.13  73 1013.2  23.7  23.8 999.0 99.0
1999 01 14 23  83  4.4  5.3  1.44  7.69  6.34  66 1012.5  23.7  24.0 999.0 99.0
1999 01 15 00  90  4.7  5.6  1.38  8.33  6.40  53 1011.7  23.8  24.2 999.0 99.0
1999 01 15 01  86  4.3  5.0  1.29 14.29  6.39 187 1011.1  23.8  24.3 999.0 99.0
1999 01 15 02  89  4.5  5.3  1.38  8.33  6.56  52 1010.4  23.9  24.3 999.0 99.0
1999 01 15 03  90  4.1  4.8  1.36 14.29  6.47 190 1010.3  24.2  24.2 999.0 99.0
1999 01 15 04  96  4.1  5.1  1.32 14.29  6.74 182 1010.9  24.2  24.2 999.0 99.0
1999 01 15 05  85  4.3  5.1  1.42  8.33  6.68  38 1011.7  23.8  24.2 999.0 99.0
1999 01 15 06  75  5.0  5.8  1.39  8.33  6.61  31 1012.5  23.8  23.8 999.0 99.0
1999 01 15 07  79  4.9  5.7  1.32 14.29  6.62 189 1012.8  23.8  23.8 999.0 99.0
1999 01 15 08  83  4.3  5.1  1.31  8.33  6.75  33 1012.9  23.7  23.8 999.0 99.0
1999 01 15 09  86  5.1  6.1  1.38 14.29  7.13 183 1012.7  23.7  23.7 999.0 99.0
1999 01 15 10  86  5.5  6.6  1.45 14.29  7.26 185 1012.6  23.7  23.7 999.0 99.0
1999 01 15 11  77  5.1  6.3  1.21 14.29  6.89 196 1011.8  23.7  23.8 999.0 99.0
1999 01 15 12  70  4.9  5.8  1.40 14.29  7.34 183 1011.1  23.7  23.8 999.0 99.0
1999 01 15 13  74  4.5  5.4  1.32 14.29  7.27 183 1010.9  23.5  23.8 999.0 99.0
1999 01 15 14  71  5.2  6.0  1.25 14.29  7.00 189 1010.4  23.5  23.7 999.0 99.0
1999 01 15 15  69  4.4  5.2  1.32 14.29  7.49 185 1010.5  23.5  23.7 999.0 99.0
1999 01 15 16  84  4.3  5.2  1.37 12.50  7.45 180 1011.4  23.5  23.7 999.0 99.0
1999 01 15 17  80  3.9  4.6  1.27 14.29  7.12 189 1012.1  23.5  23.7 999.0 99.0
1999 01 15 18  83  4.5  5.1  1.37 12.50  7.44 185 1012.7  23.8  23.7 999.0 99.0
1999 01 15 19  77  4.4  5.2  1.37 12.50  7.51 181 1013.2  24.2  23.7 999.0 99.0
1999 01 15 20  79  3.9  4.7  1.33 14.29  7.58 199 1013.3  24.2  23.8 999.0 99.0
1999 01 15 21  67  4.5  5.1  1.45 12.50  7.79 185 1012.7  24.2  24.2 999.0 99.0
1999 01 15 22  72  4.7  5.6  1.35 14.29  7.41 201 1012.0  24.2  24.2 999.0 99.0
1999 01 15 23  74  4.8  5.8  1.43 12.50  7.57 185 1011.1  24.2  24.3 999.0 99.0
1999 01 16 00  77  4.4  5.1  1.25 12.50  7.25 185 1010.6  24.3  24.3 999.0 99.0
1999 01 16 01  68  3.8  4.7  1.27 14.29  6.85 263 1009.9  24.3  24.5 999.0 99.0
1999 01 16 02  72  4.2  4.8  1.31 12.50  7.21 182 1009.5  24.5  24.5 999.0 99.0
1999 01 16 03  65  4.3  5.0  1.23 12.50  6.95 186 1009.7  24.5  24.3 999.0 99.0
1999 01 16 04  62  4.4  5.0  1.31 12.50  7.32 184 1010.3  24.3  24.3 999.0 99.0
1999 01 16 05  56  4.4  5.2  1.25 14.29  6.81 319 1011.1  24.3  24.2 999.0 99.0
1999 01 16 06  39  5.1  5.8  1.25  8.33  6.94  32 1011.7  24.3  24.2 999.0 99.0
1999 01 16 07  44  4.6  5.6  1.29 12.50  7.11 195 1012.4  24.3  24.2 999.0 99.0
1999 01 16 08  37  5.5  6.5  1.22 12.50  7.18 212 1012.6  24.3  24.2 999.0 99.0
1999 01 16 09  40  5.2  6.1  1.37 14.29  7.19 325 1012.5  24.2  23.8 999.0 99.0
1999 01 16 10  38  5.5  6.4  1.30 14.29  6.72 309 1011.9  24.2  23.8 999.0 99.0
1999 01 16 11  41  5.8  6.8  1.34 14.29  6.37 313 1011.7  24.2  23.8 999.0 99.0
1999 01 16 12  42  5.3  6.2  1.35 14.29  6.45 310 1010.5  24.2  23.8 999.0 99.0
1999 01 16 13  39  6.8  7.9  1.35 12.50  6.43 196 1010.1  23.8  23.8 999.0 99.0
1999 01 16 14  46  7.1  8.5  1.42 12.50  5.82 285 1010.1  23.8  23.7 999.0 99.0
1999 01 16 15  45  6.6  7.8  1.44 12.50  5.72 262 1010.3  23.8  23.7 999.0 99.0
1999 01 16 16  50  7.2  8.4  1.39 12.50  5.60 212 1011.0  23.8  23.7 999.0 99.0
1999 01 16 17  49  8.0  9.9  1.48 14.29  5.33 306 1011.6  23.8  23.7 999.0 99.0
1999 01 16 18  44  7.8  9.2  1.56 14.29  5.45 320 1012.4  24.2  23.7 999.0 99.0
1999 01 16 19  50  7.1  8.4  1.58 14.29  5.51 320 1013.3  24.2  23.7 999.0 99.0
1999 01 16 20  48  6.8  8.1  1.52 14.29  5.57 311 1013.2  24.2  23.7 999.0 99.0
1999 01 16 21  54  5.8  6.8  1.58 14.29  5.62 332 1012.8  24.3  23.7 999.0 99.0
1999 01 16 22  54  6.7  7.8  1.56 12.50  5.48 266 1011.9  24.3  23.8 999.0 99.0
1999 01 16 23  49  7.1  8.3  1.61 14.29  5.93 312 1011.4  24.3  23.8 999.0 99.0
1999 01 17 00  52  7.0  7.9  1.62 14.29  5.70 325 1010.3  24.2  23.8 999.0 99.0
1999 01 17 01  57  7.0  8.0  1.64 12.50  5.67 292 1009.5  24.2  23.8 999.0 99.0
1999 01 17 02  52  6.5  7.3  1.63 14.29  5.69 311 1009.3  24.2  23.9 999.0 99.0
1999 01 17 03  51  6.7  7.9  1.64 12.50  5.82 300 1009.4  24.2  23.8 999.0 99.0
1999 01 17 04  52  6.8  7.8  1.62 16.67  5.94 344 1009.7  24.2  23.8 999.0 99.0
1999 01 17 05  47  7.0  8.1  1.69 14.29  6.15 322 1010.4  24.1  23.8 999.0 99.0
1999 01 17 06  46  7.0  8.4  1.71 14.29  6.15 328 1011.0  23.8  23.8 999.0 99.0
1999 01 17 07  55  7.0  8.2  1.77 14.29  6.27 346 1011.6  23.7  23.8 999.0 99.0
1999 01 17 08  57  6.7  7.7  2.05 12.50  7.00   7 1011.9  23.7  23.7 999.0 99.0
1999 01 17 09  54  6.7  8.1  1.95 12.50  6.63  11 1011.8  23.7  23.7 999.0 99.0
1999 01 17 10  59  7.0  8.1  1.92 12.50  6.75  19 1011.8  23.7  23.7 999.0 99.0
1999 01 17 11  54  7.1  8.6  2.34 12.50  7.58  23 1011.1  23.7  23.7 999.0 99.0
1999 01 17 12  75  6.4  7.6  2.04 14.29  6.95 345 1010.3  23.7  23.7 999.0 99.0
1999 01 17 13  81  6.9  8.0  2.10 11.11  7.02  24 1009.5  23.7  23.7 999.0 99.0
1999 01 17 14  76  6.9  8.3  2.01 11.11  6.78  28 1009.2  23.8  23.7 999.0 99.0
1999 01 17 15  85  7.0  8.3 99.00 99.00 99.00 999 1009.4  23.8  23.7 999.0 99.0
1999 01 17 16  90  6.6  8.0  2.31 11.11  7.04  28 1009.6  24.0  23.7 999.0 99.0
1999 01 17 17  88  6.6  8.0  2.31 14.29  6.98 330 1010.3  24.2  23.7 999.0 99.0
1999 01 17 18  88  7.1  8.5  2.32 11.11  7.18  25 1011.0  24.3  23.7 999.0 99.0
1999 01 17 19  82  6.3  7.6  2.48 11.11  7.44  31 1011.4  24.3  23.7 999.0 99.0
1999 01 17 20  75  6.8  7.8  2.17 11.11  7.07  37 1011.3  24.5  23.7 999.0 99.0
1999 01 17 21  64  5.4  6.5  2.43 14.29  7.29 324 1010.9  24.5  23.7 999.0 99.0
1999 01 17 22  65  5.9  7.5  2.38 14.29  7.33 326 1010.2  24.5  23.8 999.0 99.0
1999 01 17 23  67  5.9  7.3  2.47 14.29  7.80 330 1009.4  24.4  23.8 999.0 99.0
1999 01 18 00  64  6.4  7.8  2.35 11.11  7.38  41 1008.5  24.3  24.2 999.0 99.0
1999 01 18 01  58  5.9  7.1  2.19 14.29  7.14 318 1007.4  24.3  24.2 999.0 99.0
1999 01 18 02  57  5.5  6.8  2.33 14.29  7.50 321 1007.2  24.4  24.2 999.0 99.0
1999 01 18 03  58  6.2  7.6  2.15 14.29  7.10 308 1007.2  24.5  24.2 999.0 99.0
1999 01 18 04  59  6.7  8.0  2.31 14.29  7.64 329 1007.7  24.3  24.2 999.0 99.0
1999 01 18 05  60  6.6  7.8  2.30 14.29  7.34 316 1008.5  24.3  23.8 999.0 99.0
1999 01 18 06  59  6.1  7.2  2.17 14.29  6.93 320 1009.0  24.3  23.8 999.0 99.0
1999 01 18 07  63  6.6  7.9  2.08 14.29  6.69 324 1009.8  24.2  23.8 999.0 99.0
1999 01 18 08  72  6.5  8.2  2.00 14.29  6.52 318 1010.2  24.2  23.8 999.0 99.0
1999 01 18 09  75  7.1  9.3  2.13 14.29  6.44 323 1010.3  24.3  23.8 999.0 99.0
1999 01 18 10  71  7.9 10.0  2.18 14.29  6.41 324 1010.3  24.3  23.8 999.0 99.0
1999 01 18 11  70  7.7  9.0  2.05 14.29  6.26 320 1009.7  24.3  23.8 999.0 99.0
1999 01 18 12  72  7.3  8.8  2.09 14.29  6.17 311 1009.4  24.2  23.8 999.0 99.0
1999 01 18 13  69  8.1 10.0  2.15 14.29  6.45 322 1008.9  24.3  23.8 999.0 99.0
1999 01 18 14  62  7.1  8.6  2.03 14.29  6.02 323 1009.2  24.3  23.8 999.0 99.0
1999 01 18 15  62  7.6  8.8  2.16 14.29  6.26 324 1009.5  24.3  23.8 999.0 99.0
1999 01 18 16  64  7.5  8.9  2.16 14.29  6.28 324 1010.1  24.3  23.8 999.0 99.0
1999 01 18 17  66  7.3  8.6  2.18 10.00  6.18  40 1010.7  24.3  24.2 999.0 99.0
1999 01 18 18  66  7.5  8.8  2.11 14.29  6.17 320 1011.5  24.5  24.2 999.0 99.0
1999 01 18 19  63  7.1  8.3  2.16 10.00  5.99  36 1011.8  24.5  24.2 999.0 99.0
1999 01 18 20  63  7.6  9.2  2.23 14.29  6.52 317 1011.7  24.5  24.2 999.0 99.0
1999 01 18 21  63  7.3  8.4  2.29 14.29  6.38 306 1011.3  24.5  24.3 999.0 99.0
1999 01 18 22  63  8.3  9.7  2.22  6.25  6.06  74 1010.8  24.5  24.2 999.0 99.0
1999 01 18 23  64  7.1  8.6  2.30 14.29  6.25 323 1010.1  24.6  24.3 999.0 99.0
1999 01 19 00  64  8.0  9.8  2.19  8.33  5.90  35 1009.5  24.5  24.3 999.0 99.0
1999 01 19 01  58  7.9  9.2  2.23  6.67  5.97  79 1008.8  24.5  24.3 999.0 99.0
1999 01 19 02  63  7.7  8.7  2.39  7.69  6.14  59 1008.7  24.5  24.3 999.0 99.0
1999 01 19 03  62  7.3  9.0  2.20 14.29  5.94 327 1009.1  24.6  24.3 999.0 99.0
1999 01 19 04  53  7.4  8.9  2.28 10.00  6.12  42 1009.5  24.5  24.3 999.0 99.0
1999 01 19 05  63  7.4  8.7  2.14  9.09  6.08  39 1010.1  24.5  24.3 999.0 99.0
1999 01 19 06  66  8.0  9.3  2.15  9.09  5.96  37 1010.3  24.5  24.2 999.0 99.0
1999 01 19 07  63  7.9  9.1  2.10  8.33  5.75  43 1010.6  24.3  24.2 999.0 99.0
1999 01 19 08  67  7.9  9.9  2.10  9.09  5.88  47 1011.0  24.3  24.2 999.0 99.0
1999 01 19 09  67  8.6 10.8  2.06 14.29  5.73 295 1010.9  24.3  24.2 999.0 99.0
1999 01 19 10  62  8.6 10.7  2.27  7.14  5.78  72 1010.4  24.3  24.2 999.0 99.0
1999 01 19 11  60  8.9 10.3  2.17 10.00  5.70  23 1010.1  24.3  24.2 999.0 99.0
1999 01 19 12  59  7.8  9.6  2.19  7.69  5.52  50 1009.4  24.3  24.2 999.0 99.0
1999 01 19 13  66  8.9 10.6  2.25  9.09  5.84  50 1008.8  24.3  24.2 999.0 99.0
1999 01 19 14  63  8.4 10.0  2.35  7.14  5.88  70 1008.7  24.2  24.2 999.0 99.0
1999 01 19 15  69  7.8  9.5  2.42  7.14  5.77  79 1008.8  24.2  24.2 999.0 99.0
1999 01 19 16  65  8.2 10.0  2.29  7.14  5.86  65 1009.4  24.2  24.2 999.0 99.0
1999 01 19 17  67  8.1  9.7  2.22  7.14  5.87  77 1010.0  24.2  24.2 999.0 99.0
1999 01 19 18  65  8.2  9.9  2.24  8.33  5.69  61 1011.0  24.3  24.2 999.0 99.0
1999 01 19 19  62  9.5 11.6  2.27  7.14  5.73  74 1011.4  24.5  24.2 999.0 99.0
1999 01 19 20  61  9.2 11.1  2.25  6.67  5.79  71 1011.4  24.5  24.2 999.0 99.0
1999 01 19 21  61  9.0 10.9  2.25  7.14  5.72  87 1011.2  24.5  24.2 999.0 99.0
1999 01 19 22  58  8.9 11.0  2.18  7.14  5.64  69 1010.6  24.5  24.2 999.0 99.0
1999 01 19 23  56  9.1 11.2  2.33  9.09  5.84  55 1009.8  24.5  24.2 999.0 99.0
1999 01 20 00  61  9.0 10.8  2.47  7.14  5.72  80 1009.4  24.6  24.2 999.0 99.0
1999 01 20 01  58  9.6 11.6  2.35  7.14  5.44  78 1008.6  24.5  24.2 999.0 99.0
1999 01 20 02  60  9.5 11.1  2.39  7.14  5.67  81 1008.1  24.5  24.3 999.0 99.0
1999 01 20 03  66  9.3 11.1  2.45  7.69  5.52  84 1008.3  24.6  24.3 999.0 99.0
1999 01 20 04  65  9.2 11.4  2.38  7.69  5.75  78 1008.7  24.6  24.2 999.0 99.0
1999 01 20 05  64 10.2 12.1  2.46  8.33  5.67  69 1009.3  24.5  24.2 999.0 99.0
1999 01 20 06  65  8.8 10.9  2.52  8.33  5.77  70 1009.6  24.5  24.2 999.0 99.0
1999 01 20 07  65  9.7 11.6  2.42  7.69  5.65  85 1010.2  24.5  24.2 999.0 99.0
1999 01 20 08  62  9.2 11.1  2.42  7.69  5.79  84 1010.5  24.5  24.2 999.0 99.0
1999 01 20 09  66  8.4  9.9  2.36  7.69  5.78  88 1010.3  24.3  24.2 999.0 99.0
1999 01 20 10  63  8.9 10.7  2.40  8.33  5.79  86 1010.1  24.3  24.2 999.0 99.0
1999 01 20 11  64  8.9 10.6  2.51  8.33  5.88  80 1009.6  24.3  24.2 999.0 99.0
1999 01 20 12  61  9.7 11.7  2.36  7.69  5.80  91 1008.9  24.3  24.2 999.0 99.0
1999 01 20 13  60  9.0 10.8  2.20  7.69  5.70  96 1008.7  24.2  24.2 999.0 99.0
1999 01 20 14  72  8.3  9.8  2.19  7.14  5.58  96 1008.6  24.5  23.9 999.0 99.0
1999 01 20 15  75  8.4  9.5  2.32  7.69  5.74  94 1008.7  24.3  23.8 999.0 99.0
1999 01 20 16  78  8.3 10.1  2.30  8.33  5.68  90 1009.4  24.2  23.8 999.0 99.0
1999 01 20 17  74  8.3 10.1  2.21  7.69  5.55  90 1009.4  24.2  23.8 999.0 99.0
1999 01 20 18  79  7.7  9.1  2.35  7.14  5.79  83 1010.3  24.3  23.8 999.0 99.0
1999 01 20 19  85  8.0  9.4  2.39  7.69  5.85  97 1010.3  24.3  23.8 999.0 99.0
1999 01 20 20  86  7.7  9.1  2.17  7.69  5.76  88 1010.3  24.3  23.8 999.0 99.0
1999 01 20 21  86  8.1  9.9  2.05  7.14  5.59  96 1009.6  24.4  24.2 999.0 99.0
1999 01 20 22  86  7.7  9.3  2.09  7.14  5.75  95 1009.4  24.5  24.2 999.0 99.0
1999 01 20 23  78  7.3  9.0  1.93  7.14  5.54  93 1008.8  24.5  24.2 999.0 99.0
1999 01 21 00  75  7.6  9.0  1.90  7.69  5.44  87 1008.1  24.3  24.2 999.0 99.0
1999 01 21 01  74  7.1  8.4  1.89  7.69  5.58  81 1007.3  24.3  24.2 999.0 99.0
1999 01 21 02  72  6.5  7.8  1.95  7.69  5.50 100 1007.2  24.3  24.2 999.0 99.0
1999 01 21 03  82  6.9  8.0  1.87  7.69  5.52  94 1007.7  24.3  24.2 999.0 99.0
1999 01 21 04  76  6.5  8.1  1.89  7.14  5.53  94 1008.1  24.3  24.2 999.0 99.0
1999 01 21 05  77  7.2  9.0  1.90  7.14  5.70  97 1008.6  24.3  24.2 999.0 99.0
1999 01 21 06  81  7.4  8.3  1.82  7.14  5.50  98 1008.9  24.2  24.2 999.0 99.0
1999 01 21 07  83  7.7  9.2  1.91  7.69  5.54  97 1009.5  24.2  23.8 999.0 99.0
1999 01 21 08  73  7.1  8.1  1.76  7.14  5.36  99 1009.7  24.2  23.8 999.0 99.0
1999 01 21 09  75  7.4  8.6  1.75  8.33  5.50  83 1009.6  24.2  23.8 999.0 99.0
1999 01 21 10  75  8.0  9.2  1.77  7.69  5.65  96 1009.4  24.2  23.8 999.0 99.0
1999 01 21 11  72  7.3  8.7  1.74  7.14  5.48 100 1008.8  24.0  23.8 999.0 99.0
1999 01 21 12  74  7.8  9.6  1.73  6.67  5.28  95 1008.3  23.8  23.8 999.0 99.0
1999 01 21 13  79  7.5  8.9  1.74  7.14  5.44  99 1008.0  23.8  23.8 999.0 99.0
1999 01 21 14  75  8.1  9.6  1.63  7.69  5.40  89 1007.7  23.8  23.8 999.0 99.0
1999 01 21 15  77  7.7  9.2  1.68  7.14  5.47  96 1007.8  23.8  23.8 999.0 99.0
1999 01 21 16  79  6.9  8.4  1.73  7.69  5.56 102 1008.0  23.8  23.8 999.0 99.0
1999 01 21 17  78  7.2  8.6  1.73  8.33  5.58  70 1008.6  23.8  23.8 999.0 99.0
1999 01 21 18  81  7.8  9.4  1.89  8.33  5.72  67 1009.1  24.2  23.8 999.0 99.0
1999 01 21 19  82  7.9  9.2  1.79  7.14  5.75  87 1009.5  24.2  23.8 999.0 99.0
1999 01 21 20  79  8.0  9.3  1.80 12.50  5.60   5 1009.5  24.2  23.8 999.0 99.0
1999 01 21 21  81  7.5  9.1  1.76  7.14  5.56  95 1009.3  24.2  23.8 999.0 99.0
1999 01 21 22  87  7.7  9.4  1.86  7.69  5.71  76 1008.5  24.2  23.8 999.0 99.0
1999 01 21 23  78  7.7  8.9  1.93  7.69  5.61  62 1007.8  24.2  24.2 999.0 99.0
1999 01 22 00  87  7.4  8.5  1.76  7.69  5.58  69 1007.1  24.2 999.0 999.0 99.0
1999 01 22 01  78  6.9  8.0  1.83  7.69  5.68  62 1006.5  24.2  24.2 999.0 99.0
1999 01 22 02  77  7.6  8.5  1.88 14.29  5.94   0 1005.8  24.2  24.2 999.0 99.0
1999 01 22 03  81  7.6  8.9  1.75  7.69  5.53  64 1005.7  24.2  24.2 999.0 99.0
1999 01 22 04  81  7.5  9.2  1.82 14.29  5.83 346 1006.4  24.3  24.2 999.0 99.0
1999 01 22 05  77  7.4  8.7 99.00 99.00 99.00 999 1006.9  24.2  24.2 999.0 99.0
