YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 12 23 00 354  5.4  6.8  2.67 11.11  8.46  48 1007.3  28.1  29.2 999.0 99.0
97 12 23 01 355  6.3  7.8 99.00 99.00 99.00 999 1006.5  28.2  29.2 999.0 99.0
97 12 23 02   8  5.8  7.3  2.43 11.11  8.06  52 1006.4  28.2  29.2 999.0 99.0
97 12 23 03   8  5.9  7.2  2.41 11.11  7.82  47 1007.0  28.2  29.2 999.0 99.0
97 12 23 04  22  5.7  7.0  2.63 11.11  7.84  46 1007.4  27.6  29.2 999.0 99.0
97 12 23 05  20  7.7  9.2  2.67 11.11  8.00  52 1008.0  27.4  29.2 999.0 99.0
97 12 23 06  24  5.8  7.0  2.33 11.11  7.49  45 1008.7  27.6  29.2 999.0 99.0
97 12 23 07  33  6.6  7.9  2.51 10.00  7.58  59 1009.0  28.1  29.2 999.0 99.0
97 12 23 08  36  6.3  7.4 99.00 99.00 99.00 999 1009.0  28.1  29.2 999.0 99.0
97 12 23 09  35  6.3  7.7  2.48 11.11  7.22  58 1008.7  28.2  29.2 999.0 99.0
97 12 23 10  44  6.6  8.3  2.47 11.11  7.51  58 1008.1  28.2  29.2 999.0 99.0
97 12 23 11  35  6.0  7.4  2.56 11.11  7.43  61 1007.8  28.2  29.2 999.0 99.0
97 12 23 12  35  5.8  7.0  2.38 11.11  7.39  47 1007.0  28.2  29.2 999.0 99.0
97 12 23 13  34  5.5  7.2  2.39 11.11  7.31  53 1006.7  28.1  29.1 999.0 99.0
97 12 23 14  31  5.0  6.4  2.34 11.11  7.49  46 1006.9  28.2  29.1 999.0 99.0
97 12 23 15  35  5.5  6.9  2.27 11.11  7.46  69 1007.1  28.3  29.2 999.0 99.0
97 12 23 16  45  6.1  7.5  2.42 10.00  7.68  68 1007.9  28.4  29.2 999.0 99.0
97 12 23 17  48  5.9  7.2  2.41 11.11  7.88  59 1008.6  28.4  29.2 999.0 99.0
97 12 23 18  48  6.3  7.4  2.36 11.11  7.84  55 1009.0  28.9  29.2 999.0 99.0
97 12 23 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 23 20  46  6.0  7.3  2.40 10.00  7.69  63 1009.6  29.0  29.2 999.0 99.0
97 12 23 21  47  6.0  7.0 99.00 99.00 99.00 999 1009.5  29.0  29.2 999.0 99.0
97 12 23 22  55  5.6  7.1  2.76 20.00  8.48 332 1008.6  29.0  29.2 999.0 99.0
97 12 23 23  56  5.8  7.1 99.00 99.00 99.00 999 1007.4  29.0  29.2 999.0 99.0
97 12 24 00  51  5.4  7.5  2.58 20.00  8.14 330 1006.7  29.0  29.3 999.0 99.0
97 12 24 01  54  4.8  6.1 99.00 99.00 99.00 999 1006.3  29.0  29.5 999.0 99.0
97 12 24 02  45  5.6  6.7  2.38 20.00  7.79 334 1006.3  28.9  29.2 999.0 99.0
97 12 24 03  59  4.8  5.9  2.58 20.00  8.40 329 1006.6  28.9  29.2 999.0 99.0
97 12 24 04  57  5.7  6.7  2.36 20.00  8.15 327 1007.1  28.9  29.2 999.0 99.0
97 12 24 05  53  5.7  7.2  2.47 20.00  8.13 331 1008.0  28.9  29.2 999.0 99.0
97 12 24 06  57  6.1  7.6  2.62 20.00  8.47 331 1008.8  29.0  29.2 999.0 99.0
97 12 24 07  22  6.3  7.6  2.48 20.00  8.39 329 1009.3  28.4  29.2 999.0 99.0
97 12 24 08  45  5.2  6.5  2.31 11.11  7.60  55 1009.5  27.4  29.2 999.0 99.0
97 12 24 09  52  5.6  6.6  2.87 20.00  9.00 332 1009.5  28.3  29.2 999.0 99.0
97 12 24 10  53  5.0  6.4 99.00 99.00 99.00 999 1008.8  28.3  29.2 999.0 99.0
97 12 24 11  41  6.3  7.5  2.48 16.67  8.06 327 1008.2  28.2  29.2 999.0 99.0
97 12 24 12  61  5.6  6.7  2.36 11.11  7.88  62 1007.9  28.1  29.2 999.0 99.0
97 12 24 13  59  4.0  5.2  2.31 16.67  7.90 320 1007.8  28.2  29.2 999.0 99.0
97 12 24 14  53  4.7  7.0  2.77 16.67  9.14 332 1007.5  28.1  29.2 999.0 99.0
97 12 24 15  29  4.0  5.2  2.33 16.67  8.15 330 1008.0  26.8  29.2 999.0 99.0
97 12 24 16  59  4.9  6.0  2.35 16.67  8.34 331 1008.7  27.6  29.2 999.0 99.0
97 12 24 17  80  3.6  5.1  2.69 16.67  8.96 325 1009.1  27.7  29.2 999.0 99.0
97 12 24 18  50  5.4  7.3 99.00 99.00 99.00 999 1009.9  28.2  29.2 999.0 99.0
97 12 24 19  59  5.5  6.7  2.36 16.67  8.43 324 1010.2  28.2  29.2 999.0 99.0
97 12 24 20  59  4.6  5.5  2.53 16.67  8.99 322 1010.1  28.2  29.2 999.0 99.0
97 12 24 21  61  4.6  5.9 99.00 99.00 99.00 999 1009.5  28.4  29.2 999.0 99.0
97 12 24 22  50  5.7  7.0  2.33 16.67  8.66 326 1008.7  28.9  29.4 999.0 99.0
97 12 24 23  46  4.4  5.4  2.44 16.67  8.60 329 1007.7  28.9  29.3 999.0 99.0
97 12 25 00  43  4.5  6.0 99.00 99.00 99.00 999 1006.7  27.7  29.7 999.0 99.0
97 12 25 01  53  4.4  5.4  2.44 16.67  8.83 322 1006.0  28.4  29.7 999.0 99.0
97 12 25 02  47  4.4  5.4  2.25 16.67  8.34 327 1006.3  28.9  29.7 999.0 99.0
97 12 25 03  63  3.8  5.0 99.00 99.00 99.00 999 1006.6  29.0  29.6 999.0 99.0
97 12 25 04  62  4.1  5.1  2.08 16.67  8.17 325 1007.3  28.9  29.2 999.0 99.0
97 12 25 05  56  4.1  5.4  2.55 16.67  9.49 319 1008.2  28.4  29.2 999.0 99.0
97 12 25 06  59  3.9  4.9 99.00 99.00 99.00 999 1009.0  28.5  29.2 999.0 99.0
97 12 25 07  43  4.4  5.5  2.42 16.67  9.01 321 1009.5  28.2  29.2 999.0 99.0
97 12 25 08  54  4.2  5.1  2.30 14.29  8.57 305 1009.4  28.0  29.2 999.0 99.0
97 12 25 09  36  5.3  6.3  2.47 16.67  9.10 328 1009.2  27.7  29.2 999.0 99.0
97 12 25 10  26  5.3  6.5  2.27 16.67  8.76 327 1008.9  27.4  29.2 999.0 99.0
97 12 25 11  35  4.5  5.4  2.37 14.29  8.64 306 1008.4  27.7  29.2 999.0 99.0
97 12 25 12  22  5.4  6.4  2.07 14.29  8.02 322 1007.8  27.4  29.2 999.0 99.0
97 12 25 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 25 14  35  2.7 99.0 99.00 99.00 99.00 999 9999.0  27.7 999.0 999.0 99.0
97 12 25 15  48  4.0  5.0  2.14 14.29  8.40 315 1007.3  28.1  29.2 999.0 99.0
97 12 25 16  31  3.6  4.7  2.34 14.29  8.66 311 1008.1  28.2  29.2 999.0 99.0
97 12 25 17  29  4.0  4.9 99.00 99.00 99.00 999 1008.6  28.4  29.2 999.0 99.0
97 12 25 18  40  3.6  4.8  2.23 14.29  8.81 318 1009.5  28.5  29.2 999.0 99.0
97 12 25 19  56  5.0  6.0  2.05 14.29  8.20 334 1009.5  28.5  29.2 999.0 99.0
97 12 25 20  46  4.6  5.7 99.00 99.00 99.00 999 1009.4  28.4  29.2 999.0 99.0
97 12 25 21  47  4.7  5.8  1.94 14.29  8.13 315 1008.9  28.5  29.2 999.0 99.0
97 12 25 22  44  4.6  5.7 99.00 99.00 99.00 999 1008.2  28.6  29.6 999.0 99.0
97 12 25 23  40  4.2  5.3  1.94 14.29  8.19 330 1007.2  28.5  29.7 999.0 99.0
97 12 26 00  50  4.2  5.2  1.96 14.29  8.15 327 1006.4  28.5  29.7 999.0 99.0
97 12 26 01  48  3.9  4.8  1.97 14.29  8.41 315 1005.7  28.9  29.7 999.0 99.0
97 12 26 02  43  5.2  6.4  1.91 14.29  8.21 332 1005.7  28.8  29.7 999.0 99.0
97 12 26 03  58  5.2 99.0 99.00 99.00 99.00 999 9999.0  28.4 999.0 999.0 99.0
97 12 26 04  55  5.1  6.1  1.98 14.29  7.87 325 1007.2  28.5  29.4 999.0 99.0
97 12 26 05  53  4.7  5.6 99.00 99.00 99.00 999 1007.9  28.4  29.2 999.0 99.0
97 12 26 06  60  5.0  5.9  1.99 10.00  7.90  55 1008.5  28.5  29.2 999.0 99.0
97 12 26 07 114  6.4  8.6 99.00 99.00 99.00 999 1008.8  27.3  29.2 999.0 99.0
97 12 26 08 121  3.8  4.6  1.93 14.29  7.90 321 1008.9  27.1  29.2 999.0 99.0
97 12 26 09  56  3.3  4.1  1.89 14.29  7.70 333 1008.8  26.8  29.2 999.0 99.0
97 12 26 10  28  6.7  8.8  1.92 12.50  7.79 326 1008.5  26.8  29.2 999.0 99.0
97 12 26 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 26 12  83  3.2  3.8  1.84 14.29  7.92 310 1007.2  27.6  29.0 999.0 99.0
97 12 26 13  67  3.3  4.1  1.90 14.29  8.32 284 1006.8  27.7  29.2 999.0 99.0
97 12 26 14  56  3.4  4.4  1.78  9.09  7.66  57 1007.0  27.7  29.2 999.0 99.0
97 12 26 15  56  3.5  4.3  1.79 10.00  7.93  36 1007.1  27.9 999.0 999.0 99.0
97 12 26 16  73  5.2  7.4  1.79 10.00  7.96  35 1008.1  28.0  29.2 999.0 99.0
97 12 26 17 123  3.5  4.8  1.77 12.50  7.74 305 1008.7  25.9  29.2 999.0 99.0
97 12 26 18 121  2.5  3.6 99.00 99.00 99.00 999 1008.8  26.6  29.2 999.0 99.0
97 12 26 19  73  2.8  3.5 99.00 99.00 99.00 999 1009.6  27.6  29.2 999.0 99.0
97 12 26 20  34  4.6  5.7  1.96 10.00  7.78  38 1009.3  27.6  29.2 999.0 99.0
97 12 26 21  49  4.2  5.2  1.83  8.33  7.37  57 1008.8  28.1  29.2 999.0 99.0
97 12 26 22  41  2.2  2.9  1.88  9.09  7.34  59 1008.7  28.4  29.7 999.0 99.0
97 12 26 23  80  3.0  5.1  1.96  9.09  7.32  46 1008.0  28.4  29.8 999.0 99.0
97 12 27 00  70  3.0  3.9  2.04  9.09  7.44  49 1006.8  27.5  29.3 999.0 99.0
97 12 27 01  23  4.1  5.0  2.14  9.09  7.16  58 1006.5  28.2  29.7 999.0 99.0
97 12 27 02  25  5.4  6.4  2.05  8.33  7.29  45 1006.5  27.8  29.7 999.0 99.0
97 12 27 03  31  5.5  6.6  1.99  9.09  7.18  40 1007.1  27.7  29.3 999.0 99.0
97 12 27 04  14  5.3  6.3 99.00 99.00 99.00 999 1007.8  28.1  29.2 999.0 99.0
97 12 27 05  21  6.2  7.4  2.06 10.00  7.25  38 1008.2  27.6  29.2 999.0 99.0
97 12 27 06  25  7.2  9.0  2.07  9.09  6.96  44 1008.7  27.7  29.2 999.0 99.0
97 12 27 07  28  4.7  6.0 99.00 99.00 99.00 999 1009.4  27.5  29.2 999.0 99.0
97 12 27 08  38  4.7  5.7  2.10  8.33  6.94  54 1009.6  27.6  29.2 999.0 99.0
97 12 27 09  42  4.7  5.7  2.16  9.09  7.06  37 1009.4  27.6  29.2 999.0 99.0
97 12 27 10  48  3.0  4.2  2.12 12.50  6.96 325 1009.0  27.7  29.2 999.0 99.0
97 12 27 11  45  3.0  4.2  2.05  9.09  6.87  52 1008.5  27.7  29.2 999.0 99.0
97 12 27 12  60  3.2  4.1  2.17  9.09  7.37  46 1007.8  27.7  29.2 999.0 99.0
97 12 27 13  55  3.5  4.5 99.00 99.00 99.00 999 1007.2  27.8  29.2 999.0 99.0
97 12 27 14  56  6.9  9.0  2.02  8.33  7.08  46 1007.1  26.1  29.0 999.0 99.0
97 12 27 15  49  3.3  4.2 99.00 99.00 99.00 999 1007.6  25.8  29.0 999.0 99.0
97 12 27 16  54  3.0  4.3  2.14  8.33  7.08  37 1008.0  25.9  29.0 999.0 99.0
97 12 27 17  32  3.0  4.1  2.08  9.09  6.89  41 1008.8  26.6  29.0 999.0 99.0
97 12 27 18  88  3.5  4.5  2.12  9.09  6.97  59 1009.5  26.1  29.0 999.0 99.0
97 12 27 19  61  3.5  4.4  2.17  9.09  7.13  43 1009.6  27.4  29.0 999.0 99.0
97 12 27 20  21  4.2  5.1  2.18  9.09  7.39  48 1009.6  26.9  29.0 999.0 99.0
97 12 27 21  15  5.8  6.7  2.09  9.09  7.10  38 1009.3  26.9  29.2 999.0 99.0
97 12 27 22  10  5.9  6.9  1.99  9.09  6.94  43 1008.8  26.5  29.0 999.0 99.0
97 12 27 23  12  7.3  8.6  2.09  9.09  6.94  42 1008.3  25.8  29.0 999.0 99.0
97 12 28 00  10  5.8  6.8  2.06  9.09  6.85  34 1008.0  25.3  29.0 999.0 99.0
97 12 28 01 355  5.0  6.4 99.00 99.00 99.00 999 1007.5  25.7  29.0 999.0 99.0
97 12 28 02 350  3.2  4.3  2.01  9.09  6.75  43 1007.0  25.3  29.0 999.0 99.0
97 12 28 03 358  3.5  5.0  2.12 10.00  6.93  54 1007.8  25.3  28.9 999.0 99.0
97 12 28 04 353  3.6  4.5  2.13  8.33  7.01  38 1008.6  26.1  29.0 999.0 99.0
97 12 28 05   5  4.9  6.6  2.19  8.33  7.14  38 1009.1  26.3  29.0 999.0 99.0
97 12 28 06 360  4.7  5.8  2.22  8.33  6.98  48 1009.4  26.0  29.0 999.0 99.0
97 12 28 07 338  5.1  6.4  2.21  9.09  6.74  53 1009.7  26.1  29.0 999.0 99.0
97 12 28 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 28 09   2  5.2  6.6  2.23  8.33  6.86  39 1009.6  26.9  29.0 999.0 99.0
97 12 28 10 352  5.0  6.2  2.04 12.50  6.92 358 1009.4  26.9  29.0 999.0 99.0
97 12 28 11 355  5.0  6.1  2.13 12.50  7.20 192 1008.7  26.9  29.0 999.0 99.0
97 12 28 12 354  6.3  8.0  2.15  7.69  7.01  21 1007.8  27.1  28.9 999.0 99.0
97 12 28 13  20  5.2  6.6  2.20 14.29  6.93 331 1007.1  26.6  28.9 999.0 99.0
97 12 28 14 342  5.9  7.1  2.12 14.29  6.82 325 1006.9  26.1  28.9 999.0 99.0
97 12 28 15 353  5.7  6.9  2.10 14.29  7.18 331 1006.9  26.9  28.9 999.0 99.0
97 12 28 16   7  4.6  5.9  2.05 11.11  7.00 169 1007.6  27.3  28.9 999.0 99.0
97 12 28 17  52  7.7  9.1  2.13 14.29  6.95 322 1007.9  26.0  28.9 999.0 99.0
97 12 28 18  49  9.2 10.7  2.04 14.29  6.86 326 1008.6  26.2  28.9 999.0 99.0
97 12 28 19  40  6.6  7.8  2.08 12.50  6.57 263 1008.8  25.3  28.9 999.0 99.0
97 12 28 20  28  6.8  9.5  2.05 14.29  6.93 331 1009.2  25.8  28.9 999.0 99.0
97 12 28 21  30  7.2  8.5  2.01 12.50  6.95 261 1008.8  25.3  28.9 999.0 99.0
97 12 28 22  27  4.0  5.3  2.43 11.11  7.42 121 1008.1  25.4  28.5 999.0 99.0
97 12 28 23  57  5.0  5.8 99.00 99.00 99.00 999 1006.9  26.1  28.5 999.0 99.0
97 12 29 00  44  6.4  7.6 99.00 99.00 99.00 999 1005.7  27.2  28.9 999.0 99.0
97 12 29 01  53  6.3  7.5  2.22 12.50  7.03 329 1004.9  27.0  28.5 999.0 99.0
97 12 29 02  55  5.6  6.5  2.67 10.00  7.60  27 1004.9  27.6  28.9 999.0 99.0
97 12 29 03  32  5.3  6.4  2.31 10.00  7.40  33 1005.2  28.2  28.8 999.0 99.0
97 12 29 04  21  5.6  7.1  2.50 10.00  7.53  50 1005.6  28.4  28.9 999.0 99.0
97 12 29 05  33  6.3  7.9  2.47 11.11  7.75  47 1006.4  28.9  28.9 999.0 99.0
97 12 29 06  33  6.5  7.6  2.46 10.00  7.38  35 1007.0  28.9  28.9 999.0 99.0
97 12 29 07  29  6.8  7.8  2.44 10.00  7.53  23 1007.2  28.9  28.9 999.0 99.0
97 12 29 08  32  6.8  8.1  2.48 10.00  7.20  47 1007.5  29.0  28.9 999.0 99.0
97 12 29 09  27  6.5  7.7  2.36 11.11  7.36 147 1007.3  28.9  28.9 999.0 99.0
97 12 29 10  35  6.7  8.1  2.23 10.00  7.03  35 1007.0  28.9  28.9 999.0 99.0
97 12 29 11  33  6.2  7.4 99.00 99.00 99.00 999 1006.3  28.9  28.9 999.0 99.0
97 12 29 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 29 13  28  6.7  8.2  2.44 10.00  7.28  76 1005.4  28.5  28.9 999.0 99.0
97 12 29 14  31  6.1  7.1  2.31 11.11  7.11 158 1005.3  28.4  28.9 999.0 99.0
97 12 29 15  41  6.5  7.7  2.22  9.09  6.82  82 1005.6  28.4  28.9 999.0 99.0
97 12 29 16  57  9.1 10.5  2.63 10.00  7.08  60 1006.2  27.2  28.9 999.0 99.0
97 12 29 17  48  3.8  5.5  2.69 10.00  6.93  47 1007.2  26.6  28.9 999.0 99.0
97 12 29 18  42  5.9  7.4  2.53 10.00  6.99  73 1007.8  27.7  28.9 999.0 99.0
97 12 29 19  61  6.4  8.1  2.28 10.00  6.88  78 1008.2  26.6  28.9 999.0 99.0
97 12 29 20  87  3.5  4.4  2.32 10.00  7.09  85 1008.5  26.1  29.0 999.0 99.0
97 12 29 21  88  2.9  4.0  2.32 10.00  7.55  38 1008.1  26.6  28.9 999.0 99.0
97 12 29 22  60  1.8  2.6  2.16 11.11  7.31 163 1008.0  26.6  28.9 999.0 99.0
97 12 29 23  61  2.2  3.0  2.37 10.00  7.62  23 1007.3  26.8  29.0 999.0 99.0
97 12 30 00  57  5.0  6.0  2.37 10.00  7.45  55 1006.5  25.1  28.9 999.0 99.0
97 12 30 01  55  4.7  6.2  2.15  9.09  7.13  71 1005.7  25.9  28.9 999.0 99.0
97 12 30 02  62  5.3  6.5  2.15 10.00  7.46  46 1004.9  26.1  28.9 999.0 99.0
97 12 30 03  79  5.6  6.5  2.15  9.09  7.57 100 1004.7  26.6  28.9 999.0 99.0
97 12 30 04  67  6.8  7.8  2.12  9.09  7.36  40 1004.8  26.6  28.9 999.0 99.0
97 12 30 05  64  7.7  8.9  2.32  9.09  7.56  32 1004.8  26.9  28.9 999.0 99.0
97 12 30 06  76  6.6  7.6  2.18  9.09  7.46  35 1005.6  27.0  28.9 999.0 99.0
97 12 30 07  82  6.0  6.8  2.18 10.00  7.45  54 1006.2  27.4  28.9 999.0 99.0
97 12 30 08  80  5.3  6.3  2.16 10.00  7.42  41 1007.1  27.6  28.9 999.0 99.0
97 12 30 09  86  5.0  6.3  2.02 11.11  7.21  31 1007.1  27.7  28.9 999.0 99.0
97 12 30 10  86  3.5  4.5  2.17  9.09  7.34  57 1007.2  27.6  28.9 999.0 99.0
97 12 30 11  90  2.5  3.5  2.10 11.11  7.46  47 1006.4  27.6  28.9 999.0 99.0
97 12 30 12  94  1.9  2.5  1.94 10.00  7.57  50 1005.6  27.6  28.9 999.0 99.0
97 12 30 13  98  2.8  3.6  1.92 11.11  7.54  22 1004.9  27.7  28.9 999.0 99.0
97 12 30 14  82  2.5  3.2  1.93  9.09  7.21  66 1004.9  27.7  28.9 999.0 99.0
97 12 30 15  56  2.1  2.7  2.06 10.00  7.46  30 1004.9  27.7  28.5 999.0 99.0
97 12 30 16  72  2.6  3.1  1.97 10.00  7.29 112 1005.6  28.1  28.5 999.0 99.0
97 12 30 17  72  2.5  3.3  1.94  9.09  7.40  52 1006.2  28.1  28.7 999.0 99.0
97 12 30 18  68  3.5  6.0  2.20 10.00  7.85  42 1006.4  28.4  28.9 999.0 99.0
97 12 30 19  17  3.6  4.3  1.95 10.00  7.73  70 1007.0  27.6  28.9 999.0 99.0
97 12 30 20  54  3.8  4.7  1.95 10.00  7.51  38 1007.0  27.1  28.9 999.0 99.0
97 12 30 21  13  2.7  3.5  1.89 10.00  7.46  68 1006.4  27.4  28.9 999.0 99.0
97 12 30 22  45  2.9  3.9  2.07 11.11  7.82  34 1006.1  26.9  29.0 999.0 99.0
97 12 30 23  20  1.9  2.6  1.89  9.09  7.65 112 1005.4  27.6  29.0 999.0 99.0
97 12 31 00  28  4.1  6.6  2.08 10.00  7.90  63 1004.7  27.7  29.2 999.0 99.0
97 12 31 01 343  2.3  3.0  1.93 10.00  7.68  45 1004.0  26.1  29.0 999.0 99.0
97 12 31 02   5  2.1  3.0  2.07 10.00  7.93  89 1004.0  27.6  29.2 999.0 99.0
97 12 31 03 336  3.3  4.8  2.07 10.00  7.85  69 1004.6  28.1  29.2 999.0 99.0
97 12 31 04   2  1.7  2.8  1.89 10.00  7.65  54 1005.6  27.6  29.2 999.0 99.0
97 12 31 05  21  1.2  2.1  2.25 10.00  8.05  42 1006.3  27.7  29.2 999.0 99.0
97 12 31 06 349  1.6  2.7  1.98  9.09  7.72 128 1007.1  27.7  29.2 999.0 99.0
97 12 31 07  19  2.6  3.4  1.96  9.09  7.73  82 1007.5  27.7  29.2 999.0 99.0
97 12 31 08  62  3.2  4.3  1.86 10.00  7.58  37 1007.4  26.1  29.2 999.0 99.0
97 12 31 09  39  1.9  2.6  2.11 10.00  7.96  38 1007.5  26.8  28.9 999.0 99.0
97 12 31 10  18  4.5  5.8  2.00  9.09  7.64  59 1007.1  27.0  28.9 999.0 99.0
97 12 31 11  23  6.4  7.4  2.10 10.00  7.89  62 1006.3  26.7  29.0 999.0 99.0
97 12 31 12  34  5.8  6.7  1.98 10.00  7.69  52 1005.5  26.6  28.9 999.0 99.0
97 12 31 13  39  6.3  7.3  1.91 10.00  7.72  56 1005.0  26.6  29.0 999.0 99.0
97 12 31 14  41  6.0  6.9  1.98 10.00  7.56  58 1005.3  26.8  29.0 999.0 99.0
97 12 31 15  52  5.1  6.1  2.06 10.00  7.41  50 1006.1  26.9  29.0 999.0 99.0
97 12 31 16  42  6.1  7.2  2.04 10.00  7.54  35 1007.2  27.1  29.0 999.0 99.0
97 12 31 17  57  6.0  7.2  1.77 10.00  7.18  57 1007.9  27.4  29.0 999.0 99.0
97 12 31 18  70  7.4  9.0  1.94  9.09  6.98  78 1008.2  27.5  29.0 999.0 99.0
97 12 31 19  40  6.3  7.7 99.00 99.00 99.00 999 1008.6  26.5  29.0 999.0 99.0
97 12 31 20  49  6.2  7.3  1.97  9.09  7.01  84 1007.9  27.4  29.0 999.0 99.0
97 12 31 21  80  5.8  6.9  2.03 10.00  6.72  54 1007.1  27.6  29.0 999.0 99.0
97 12 31 22  79  5.0  6.0  2.22 10.00  7.07  48 1006.5  27.7  29.2 999.0 99.0
97 12 31 23  85  4.4  5.3  2.15 10.00  7.07  41 1006.5  28.1  29.2 999.0 99.0
